市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,建築年,取引価格（総額）,西暦建築年,築年数,平米単価,面積カテゴリ,徒歩カテゴリ
大阪市福島区,吉野,野田(ＪＲ),6,３ＬＤＫ,75,2003年,5000,2003,22,66.66666666666667,70-100㎡,6-10分
大阪市福島区,吉野,野田(ＪＲ),9,,80,2016年,5200,2016,9,65.0,70-100㎡,6-10分
大阪市福島区,吉野,野田(ＪＲ),6,２ＬＤＫ,70,2003年,4500,2003,22,64.28571428571429,70-100㎡,6-10分
大阪市福島区,吉野,野田(ＪＲ),4,３ＬＤＫ,75,2002年,4100,2002,23,54.666666666666664,70-100㎡,0-5分
大阪市福島区,吉野,野田(ＪＲ),7,２ＬＤＫ,60,2018年,3900,2018,7,65.0,50-70㎡,6-10分
大阪市福島区,吉野,野田(ＪＲ),5,２ＬＤＫ,65,2003年,4200,2003,22,64.61538461538461,50-70㎡,0-5分
大阪市福島区,吉野,野田(ＪＲ),8,１Ｋ,30,2005年,1500,2005,20,50.0,30-50㎡,6-10分
大阪市福島区,吉野,野田(阪神),4,,35,2022年,3100,2022,3,88.57142857142857,30-50㎡,0-5分
大阪市福島区,吉野,野田(阪神),6,１ＬＤＫ＋Ｓ,50,1999年,2900,1999,26,58.0,50-70㎡,6-10分
大阪市福島区,吉野,野田(阪神),6,,60,1999年,2900,1999,26,48.333333333333336,50-70㎡,6-10分
大阪市福島区,吉野,野田阪神,5,３ＬＤＫ,75,2003年,6400,2003,22,85.33333333333333,70-100㎡,0-5分
大阪市福島区,吉野,野田阪神,4,,35,2022年,2700,2022,3,77.14285714285714,30-50㎡,0-5分
大阪市福島区,吉野,野田阪神,3,２ＬＤＫ,75,2019年,6100,2019,6,81.33333333333333,70-100㎡,0-5分
大阪市福島区,吉野,野田阪神,2,３ＬＤＫ,85,2002年,6200,2002,23,72.94117647058823,70-100㎡,0-5分
大阪市福島区,吉野,野田阪神,4,２ＬＤＫ,65,2000年,3900,2000,25,60.0,50-70㎡,0-5分
大阪市福島区,吉野,野田阪神,2,４ＬＤＫ,80,2002年,4900,2002,23,61.25,70-100㎡,0-5分
大阪市福島区,吉野,野田阪神,3,１Ｋ,30,2012年,1700,2012,13,56.666666666666664,30-50㎡,0-5分
大阪市福島区,吉野,野田阪神,3,２ＬＤＫ,70,2019年,5500,2019,6,78.57142857142857,70-100㎡,0-5分
大阪市福島区,吉野,野田阪神,2,３ＬＤＫ,75,2002年,2900,2002,23,38.666666666666664,70-100㎡,0-5分
大阪市福島区,吉野,野田阪神,2,３ＬＤＫ,80,2002年,4200,2002,23,52.5,70-100㎡,0-5分
大阪市福島区,吉野,野田阪神,3,３ＬＤＫ,60,2019年,4800,2019,6,80.0,50-70㎡,0-5分
大阪市福島区,吉野,野田阪神,2,３ＬＤＫ,75,2002年,3700,2002,23,49.333333333333336,70-100㎡,0-5分
大阪市東成区,大今里,今里(大阪メトロ),2,,75,2001年,3300,2001,24,44.0,70-100㎡,0-5分
大阪市東成区,大今里,今里(大阪メトロ),3,,75,2001年,2600,2001,24,34.666666666666664,70-100㎡,0-5分
大阪市東成区,大今里,今里(大阪メトロ),2,４ＬＤＫ,75,2001年,3000,2001,24,40.0,70-100㎡,0-5分
大阪市東成区,大今里,今里(大阪メトロ),3,４ＬＤＫ,75,2001年,3300,2001,24,44.0,70-100㎡,0-5分
大阪市東成区,大今里,今里(大阪メトロ),3,３ＬＤＫ,65,2001年,2700,2001,24,41.53846153846154,50-70㎡,0-5分
大阪市東成区,大今里,今里(大阪メトロ),3,３ＬＤＫ,65,2001年,2200,2001,24,33.84615384615385,50-70㎡,0-5分
大阪市東成区,大今里西,今里(近鉄),3,３ＬＤＫ,65,2002年,2900,2002,23,44.61538461538461,50-70㎡,0-5分
大阪市東成区,大今里西,今里(大阪メトロ),3,,55,1996年,2300,1996,29,41.81818181818182,50-70㎡,0-5分
大阪市東成区,大今里西,今里(大阪メトロ),1,３ＬＤＫ,75,2002年,4000,2002,23,53.333333333333336,70-100㎡,0-5分
大阪市東成区,大今里西,今里(大阪メトロ),2,３ＬＤＫ,55,1996年,2900,1996,29,52.72727272727273,50-70㎡,0-5分
大阪市東成区,大今里西,今里(大阪メトロ),1,２ＬＤＫ,60,2002年,3000,2002,23,50.0,50-70㎡,0-5分
大阪市東成区,大今里西,今里(大阪メトロ),0,３ＬＤＫ,60,2005年,3300,2005,20,55.0,50-70㎡,0-5分
大阪市東成区,大今里西,今里(大阪メトロ),1,３ＬＤＫ,65,2002年,3400,2002,23,52.30769230769231,50-70㎡,0-5分
大阪市東成区,大今里西,今里(大阪メトロ),1,,65,2002年,2400,2002,23,36.92307692307692,50-70㎡,0-5分
大阪市東成区,大今里西,今里(大阪メトロ),5,３ＬＤＫ,60,1998年,1900,1998,27,31.666666666666668,50-70㎡,0-5分
大阪市東成区,大今里西,今里(大阪メトロ),3,３ＬＤＫ,55,1996年,2000,1996,29,36.36363636363637,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,,65,2003年,3900,2003,22,60.0,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,３ＬＤＫ,65,2003年,4300,2003,22,66.15384615384616,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,３ＬＤＫ,65,2003年,3400,2003,22,52.30769230769231,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),1,３ＬＤＫ,70,2015年,3000,2015,10,42.857142857142854,70-100㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),3,２ＬＤＫ,65,1995年,1900,1995,30,29.23076923076923,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),1,４ＬＤＫ,75,2012年,4200,2012,13,56.0,70-100㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,３ＬＤＫ,65,2003年,3600,2003,22,55.38461538461539,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,３ＬＤＫ,75,2003年,2400,2003,22,32.0,70-100㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),5,３ＬＤＫ,65,2017年,3400,2017,8,52.30769230769231,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),2,３ＬＤＫ,65,2012年,3900,2012,13,60.0,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),1,３ＬＤＫ,65,2005年,2900,2005,20,44.61538461538461,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),3,３ＬＤＫ,60,1995年,2600,1995,30,43.333333333333336,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,３ＬＤＫ,65,1994年,2900,1994,31,44.61538461538461,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,３ＬＤＫ,65,2003年,1900,2003,22,29.23076923076923,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),5,３ＬＤＫ,60,2017年,3300,2017,8,55.0,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,３ＬＤＫ,65,2003年,2700,2003,22,41.53846153846154,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,２ＬＤＫ,55,1994年,2500,1994,31,45.45454545454545,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,２ＬＤＫ,55,1994年,1200,1994,31,21.818181818181817,50-70㎡,0-5分
大阪市東成区,大今里南,今里(大阪メトロ),4,３ＬＤＫ,65,1994年,2000,1994,31,30.76923076923077,50-70㎡,0-5分
大阪市東成区,大今里南,新深江,4,３ＬＤＫ,60,2018年,3800,2018,7,63.333333333333336,50-70㎡,0-5分
大阪市東成区,神路,新深江,1,３ＬＤＫ,70,2009年,3500,2009,16,50.0,70-100㎡,0-5分
大阪市東成区,神路,新深江,1,,70,2004年,2900,2004,21,41.42857142857143,70-100㎡,0-5分
大阪市東成区,神路,新深江,2,３ＬＤＫ,65,2009年,2600,2009,16,40.0,50-70㎡,0-5分
大阪市東成区,神路,新深江,2,３ＬＤＫ,65,2009年,3100,2009,16,47.69230769230769,50-70㎡,0-5分
大阪市東成区,神路,新深江,1,２ＬＤＫ,55,2003年,2800,2003,22,50.90909090909091,50-70㎡,0-5分
大阪市東成区,神路,新深江,2,３ＬＤＫ,65,2009年,3000,2009,16,46.15384615384615,50-70㎡,0-5分
大阪市東成区,神路,新深江,1,４ＬＤＫ,80,2003年,4000,2003,22,50.0,70-100㎡,0-5分
大阪市東成区,神路,新深江,1,３ＬＤＫ,70,2009年,3300,2009,16,47.142857142857146,70-100㎡,0-5分
大阪市東成区,玉津,今里(大阪メトロ),6,４ＬＤＫ,75,2000年,3400,2000,25,45.333333333333336,70-100㎡,6-10分
大阪市東成区,玉津,今里(大阪メトロ),6,,60,2000年,2500,2000,25,41.666666666666664,50-70㎡,6-10分
大阪市東成区,玉津,今里(大阪メトロ),6,,75,2000年,3100,2000,25,41.333333333333336,70-100㎡,6-10分
大阪市東成区,玉津,今里(大阪メトロ),6,,55,2000年,2100,2000,25,38.18181818181818,50-70㎡,6-10分
大阪市東成区,玉津,今里(大阪メトロ),5,２ＬＤＫ,55,2000年,2200,2000,25,40.0,50-70㎡,0-5分
大阪市東成区,玉津,今里(大阪メトロ),6,３ＬＤＫ,70,1996年,2200,1996,29,31.428571428571427,70-100㎡,6-10分
大阪市東成区,玉津,今里(大阪メトロ),7,３ＬＤＫ,70,2003年,4000,2003,22,57.142857142857146,70-100㎡,6-10分
大阪市東成区,玉津,今里(大阪メトロ),6,,65,2000年,2500,2000,25,38.46153846153846,50-70㎡,6-10分
大阪市東成区,玉津,今里(大阪メトロ),6,,65,1996年,2200,1996,29,33.84615384615385,50-70㎡,6-10分
大阪市東成区,玉津,今里(大阪メトロ),6,３ＬＤＫ,60,2000年,3300,2000,25,55.0,50-70㎡,6-10分
大阪市東成区,玉津,玉造(ＪＲ),8,２ＤＫ,35,2007年,2100,2007,18,60.0,30-50㎡,6-10分
大阪市東成区,玉津,玉造(ＪＲ),7,１ＬＤＫ,80,2006年,4800,2006,19,60.0,70-100㎡,6-10分
大阪市東成区,玉津,玉造(ＪＲ),9,,60,2001年,2300,2001,24,38.333333333333336,50-70㎡,6-10分
大阪市東成区,玉津,玉造(ＪＲ),6,２ＬＤＫ,65,2006年,3200,2006,19,49.23076923076923,50-70㎡,6-10分
大阪市東成区,玉津,玉造(ＪＲ),7,３ＬＤＫ,70,2006年,3700,2006,19,52.857142857142854,70-100㎡,6-10分
大阪市東成区,玉津,玉造(ＪＲ),7,３ＬＤＫ,65,2006年,3100,2006,19,47.69230769230769,50-70㎡,6-10分
大阪市東成区,玉津,玉造(ＪＲ),6,,65,1997年,2500,1997,28,38.46153846153846,50-70㎡,6-10分
大阪市東成区,玉津,玉造(ＪＲ),6,,75,1997年,2400,1997,28,32.0,70-100㎡,6-10分
大阪市東成区,玉津,玉造(ＪＲ),9,３ＬＤＫ,70,2001年,1100,2001,24,15.714285714285714,70-100㎡,6-10分
大阪市東成区,玉津,鶴橋,8,４ＬＤＫ,70,2001年,3900,2001,24,55.714285714285715,70-100㎡,6-10分
大阪市東成区,玉津,鶴橋,8,３ＬＤＫ,60,2001年,3400,2001,24,56.666666666666664,50-70㎡,6-10分
大阪市東成区,玉津,鶴橋,8,,65,2001年,2800,2001,24,43.07692307692308,50-70㎡,6-10分
大阪市東成区,玉津,鶴橋,8,,60,2001年,2100,2001,24,35.0,50-70㎡,6-10分
大阪市東成区,玉津,鶴橋,8,３ＬＤＫ,60,2001年,3200,2001,24,53.333333333333336,50-70㎡,6-10分
大阪市東成区,中道,玉造(ＪＲ),6,３ＬＤＫ,50,1996年,3100,1996,29,62.0,50-70㎡,6-10分
大阪市東成区,中道,玉造(ＪＲ),3,１Ｋ,30,2017年,2200,2017,8,73.33333333333333,30-50㎡,0-5分
大阪市東成区,中道,玉造(ＪＲ),8,３ＬＤＫ,75,1997年,3800,1997,28,50.666666666666664,70-100㎡,6-10分
大阪市東成区,中道,玉造(ＪＲ),5,３ＬＤＫ,60,2004年,3400,2004,21,56.666666666666664,50-70㎡,0-5分
大阪市東成区,中道,玉造(ＪＲ),8,３ＬＤＫ,70,1997年,3900,1997,28,55.714285714285715,70-100㎡,6-10分
大阪市東成区,中道,玉造(ＪＲ),3,３ＬＤＫ,65,2005年,3500,2005,20,53.84615384615385,50-70㎡,0-5分
大阪市東成区,中道,玉造(ＪＲ),6,２ＬＤＫ,50,1996年,2900,1996,29,58.0,50-70㎡,6-10分
大阪市東成区,中道,玉造(ＪＲ),7,３ＬＤＫ,60,1997年,2700,1997,28,45.0,50-70㎡,6-10分
大阪市東成区,中道,玉造(ＪＲ),7,２ＬＤＫ,60,1997年,3400,1997,28,56.666666666666664,50-70㎡,6-10分
大阪市東成区,中道,玉造(ＪＲ),7,,60,1997年,2500,1997,28,41.666666666666664,50-70㎡,6-10分
大阪市東成区,中道,玉造(ＪＲ),5,２ＬＤＫ,75,2004年,3800,2004,21,50.666666666666664,70-100㎡,0-5分
大阪市東成区,中道,玉造(ＪＲ),6,３ＬＤＫ,60,1996年,2600,1996,29,43.333333333333336,50-70㎡,6-10分
大阪市東成区,中道,森ノ宮,3,,65,2009年,5000,2009,16,76.92307692307692,50-70㎡,0-5分
大阪市東成区,中道,森ノ宮,3,１ＬＤＫ,40,2010年,3000,2010,15,75.0,30-50㎡,0-5分
大阪市東成区,中道,森ノ宮,5,２Ｋ,30,2010年,2100,2010,15,70.0,30-50㎡,0-5分
大阪市東成区,中道,森ノ宮,5,,35,2010年,2300,2010,15,65.71428571428571,30-50㎡,0-5分
大阪市東成区,中道,森ノ宮,7,２ＬＤＫ,55,2018年,4600,2018,7,83.63636363636364,50-70㎡,6-10分
大阪市東成区,中道,森ノ宮,6,３ＬＤＫ,65,1996年,3800,1996,29,58.46153846153846,50-70㎡,6-10分
大阪市東成区,中道,森ノ宮,3,２ＬＤＫ,50,2001年,2600,2001,24,52.0,50-70㎡,0-5分
大阪市東成区,中道,森ノ宮,6,３ＬＤＫ,60,1996年,3300,1996,29,55.0,50-70㎡,6-10分
大阪市東成区,中道,森ノ宮,3,３ＬＤＫ,65,2009年,4500,2009,16,69.23076923076923,50-70㎡,0-5分
大阪市東成区,中道,森ノ宮,3,,50,2001年,2200,2001,24,44.0,50-70㎡,0-5分
大阪市東成区,中道,森ノ宮,5,１ＤＫ,30,2010年,2000,2010,15,66.66666666666667,30-50㎡,0-5分
大阪市東成区,中道,森ノ宮,3,２ＬＤＫ,50,2009年,3400,2009,16,68.0,50-70㎡,0-5分
大阪市東成区,中道,森ノ宮,7,２ＬＤＫ,60,2018年,4500,2018,7,75.0,50-70㎡,6-10分
大阪市東成区,中道,森ノ宮,6,１ＬＤＫ,30,2010年,2000,2010,15,66.66666666666667,30-50㎡,6-10分
大阪市東成区,中道,森ノ宮,7,３ＬＤＫ,55,1996年,1700,1996,29,30.90909090909091,50-70㎡,6-10分
大阪市東成区,中道,森ノ宮,5,２Ｋ,30,2010年,2400,2010,15,80.0,30-50㎡,0-5分
大阪市東成区,中道,森ノ宮,3,３ＬＤＫ,85,2009年,5200,2009,16,61.1764705882353,70-100㎡,0-5分
大阪市東成区,中道,森ノ宮,3,３ＬＤＫ,65,2009年,3900,2009,16,60.0,50-70㎡,0-5分
大阪市東成区,中道,森ノ宮,5,２ＬＤＫ,50,2009年,2700,2009,16,54.0,50-70㎡,0-5分
大阪市東成区,中道,森ノ宮,3,３ＬＤＫ,65,2009年,3600,2009,16,55.38461538461539,50-70㎡,0-5分
大阪市東成区,中道,森ノ宮,2,２ＤＫ,40,2010年,2200,2010,15,55.0,30-50㎡,0-5分
大阪市東成区,中道,森ノ宮,3,３ＬＤＫ,55,2001年,3200,2001,24,58.18181818181818,50-70㎡,0-5分
大阪市東成区,中道,森ノ宮,3,３ＬＤＫ,70,2001年,3600,2001,24,51.42857142857143,70-100㎡,0-5分
大阪市東成区,中本,玉造(ＪＲ),11,３ＬＤＫ,70,1998年,3300,1998,27,47.142857142857146,70-100㎡,11-12分
大阪市東成区,中本,緑橋,3,,55,1999年,2500,1999,26,45.45454545454545,50-70㎡,0-5分
大阪市東成区,中本,緑橋,1,２ＬＤＫ＋Ｓ,75,1999年,3700,1999,26,49.333333333333336,70-100㎡,0-5分
大阪市東成区,中本,緑橋,5,,55,2018年,3200,2018,7,58.18181818181818,50-70㎡,0-5分
大阪市東成区,中本,緑橋,2,３ＬＤＫ,70,2006年,3700,2006,19,52.857142857142854,70-100㎡,0-5分
大阪市東成区,中本,緑橋,5,,70,2018年,4200,2018,7,60.0,70-100㎡,0-5分
大阪市東成区,中本,緑橋,1,２ＬＤＫ,60,1999年,2600,1999,26,43.333333333333336,50-70㎡,0-5分
大阪市東成区,中本,緑橋,1,３ＬＤＫ,70,2005年,3600,2005,20,51.42857142857143,70-100㎡,0-5分
大阪市東成区,中本,緑橋,5,２ＬＤＫ,60,2018年,3600,2018,7,60.0,50-70㎡,0-5分
大阪市東成区,中本,緑橋,1,３ＬＤＫ,65,2005年,3700,2005,20,56.92307692307692,50-70㎡,0-5分
大阪市東成区,中本,緑橋,1,３ＬＤＫ,70,1999年,4000,1999,26,57.142857142857146,70-100㎡,0-5分
大阪市東成区,中本,緑橋,5,３ＬＤＫ,70,2018年,4100,2018,7,58.57142857142857,70-100㎡,0-5分
大阪市東成区,中本,緑橋,1,,70,1999年,2800,1999,26,40.0,70-100㎡,0-5分
大阪市東成区,中本,緑橋,1,３ＬＤＫ,60,2004年,2900,2004,21,48.333333333333336,50-70㎡,0-5分
大阪市東成区,中本,緑橋,1,３ＬＤＫ,70,2005年,3500,2005,20,50.0,70-100㎡,0-5分
大阪市東成区,中本,緑橋,5,３ＬＤＫ,70,2018年,3600,2018,7,51.42857142857143,70-100㎡,0-5分
大阪市東成区,中本,緑橋,3,,55,1999年,1900,1999,26,34.54545454545455,50-70㎡,0-5分
大阪市東成区,中本,緑橋,5,３ＬＤＫ,70,2018年,4200,2018,7,60.0,70-100㎡,0-5分
大阪市東成区,中本,緑橋,1,,65,2004年,2800,2004,21,43.07692307692308,50-70㎡,0-5分
大阪市東成区,東今里,深江橋,6,３ＬＤＫ,65,2000年,3100,2000,25,47.69230769230769,50-70㎡,6-10分
大阪市東成区,東今里,深江橋,7,３ＬＤＫ,65,2000年,3000,2000,25,46.15384615384615,50-70㎡,6-10分
大阪市東成区,東今里,深江橋,6,２ＬＤＫ,60,2000年,2300,2000,25,38.333333333333336,50-70㎡,6-10分
大阪市東成区,東今里,深江橋,6,２ＬＤＫ,60,2000年,3000,2000,25,50.0,50-70㎡,6-10分
大阪市東成区,東今里,緑橋,8,１ＬＤＫ,30,2020年,2100,2020,5,70.0,30-50㎡,6-10分
大阪市東成区,東今里,緑橋,9,１ＬＤＫ,30,2020年,2100,2020,5,70.0,30-50㎡,6-10分
大阪市東成区,東小橋,玉造(ＪＲ),1,２ＬＤＫ,60,2024年,5200,2024,1,86.66666666666667,50-70㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),4,３ＬＤＫ,75,1999年,3900,1999,26,52.0,70-100㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),3,３ＬＤＫ,65,2006年,4200,2006,19,64.61538461538461,50-70㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),5,,60,1998年,2100,1998,27,35.0,50-70㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),3,１ＬＤＫ,30,2016年,2400,2016,9,80.0,30-50㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),3,３ＬＤＫ,60,2003年,4200,2003,22,70.0,50-70㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),3,１ＬＤＫ,30,2016年,2400,2016,9,80.0,30-50㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),3,１ＤＫ,30,2016年,2400,2016,9,80.0,30-50㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),3,１ＬＤＫ,30,2016年,2100,2016,9,70.0,30-50㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),4,２ＬＤＫ,60,1999年,2500,1999,26,41.666666666666664,50-70㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),3,３ＬＤＫ,60,2005年,3200,2005,20,53.333333333333336,50-70㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),3,４ＬＤＫ,80,2006年,4500,2006,19,56.25,70-100㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),3,３ＬＤＫ,70,2003年,3200,2003,22,45.714285714285715,70-100㎡,0-5分
大阪市東成区,東小橋,玉造(ＪＲ),3,３ＬＤＫ,70,2003年,3500,2003,22,50.0,70-100㎡,0-5分
大阪市東成区,東小橋,鶴橋,1,２ＬＤＫ,60,2002年,4000,2002,23,66.66666666666667,50-70㎡,0-5分
大阪市東成区,東小橋,鶴橋,6,３ＬＤＫ,65,2003年,3500,2003,22,53.84615384615385,50-70㎡,6-10分
大阪市東成区,東小橋,鶴橋,6,３ＬＤＫ,70,2011年,3700,2011,14,52.857142857142854,70-100㎡,6-10分
大阪市東成区,東小橋,鶴橋,3,１ＬＤＫ,35,2015年,2900,2015,10,82.85714285714286,30-50㎡,0-5分
大阪市東成区,東小橋,鶴橋,3,１ＬＤＫ,35,2015年,2200,2015,10,62.857142857142854,30-50㎡,0-5分
大阪市東成区,東小橋,鶴橋,6,２ＬＤＫ,55,2003年,3000,2003,22,54.54545454545455,50-70㎡,6-10分
大阪市東成区,東小橋,鶴橋,3,１ＬＤＫ,35,2015年,1800,2015,10,51.42857142857143,30-50㎡,0-5分
大阪市東成区,東小橋,鶴橋,6,３ＬＤＫ,70,2011年,3900,2011,14,55.714285714285715,70-100㎡,6-10分
大阪市東成区,東中本,緑橋,3,４ＬＤＫ,90,1997年,5000,1997,28,55.55555555555556,70-100㎡,0-5分
大阪市東成区,東中本,緑橋,1,３ＬＤＫ,65,2020年,5400,2020,5,83.07692307692308,50-70㎡,0-5分
大阪市東成区,東中本,緑橋,3,２ＬＤＫ,60,1997年,2000,1997,28,33.333333333333336,50-70㎡,0-5分
大阪市東成区,東中本,緑橋,3,,60,1997年,1600,1997,28,26.666666666666668,50-70㎡,0-5分
大阪市東成区,東中本,緑橋,1,３ＬＤＫ,70,2020年,5100,2020,5,72.85714285714286,70-100㎡,0-5分
大阪市東成区,東中本,緑橋,3,３ＬＤＫ,65,1997年,3500,1997,28,53.84615384615385,50-70㎡,0-5分
大阪市東成区,東中本,緑橋,1,１ＤＫ,30,2020年,3000,2020,5,100.0,30-50㎡,0-5分
大阪市東成区,深江北,深江橋,4,,60,2001年,2500,2001,24,41.666666666666664,50-70㎡,0-5分
大阪市東成区,深江北,深江橋,1,,60,1995年,2800,1995,30,46.666666666666664,50-70㎡,0-5分
大阪市東成区,深江北,深江橋,1,３ＬＤＫ,60,1995年,2400,1995,30,40.0,50-70㎡,0-5分
大阪市東成区,深江北,深江橋,4,３ＬＤＫ,60,1996年,2400,1996,29,40.0,50-70㎡,0-5分
大阪市東成区,深江北,深江橋,1,３ＬＤＫ,65,1995年,2800,1995,30,43.07692307692308,50-70㎡,0-5分
大阪市東成区,深江北,深江橋,3,２ＬＤＫ,60,2001年,3000,2001,24,50.0,50-70㎡,0-5分
大阪市東成区,深江北,深江橋,1,２ＬＤＫ,60,1995年,2300,1995,30,38.333333333333336,50-70㎡,0-5分
大阪市東成区,深江北,深江橋,4,３ＬＤＫ,60,2001年,2400,2001,24,40.0,50-70㎡,0-5分
大阪市東成区,深江北,深江橋,1,３ＬＤＫ,65,1995年,2300,1995,30,35.38461538461539,50-70㎡,0-5分
